{'time': 1668258000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6, 'rTemp': 5, 'wSpeed': 4.44, 'wDir': 11, 'Hum': 27}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 2.01, 'wSpeed': 3.63, 'wDir': 12, 'Hum': 26}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6.5, 'rTemp': 2.6, 'wSpeed': 4.56, 'wDir': 0.0, 'Hum': 37}]}
{'time': 1677268800, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -1, 'rTemp': -4, 'wSpeed': 1.11, 'wDir': 20, 'Hum': 30}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -2.06, 'rTemp': -4.63, 'wSpeed': 1.84, 'wDir': 8, 'Hum': 26}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -4.5, 'rTemp': -8.6, 'wSpeed': 3.44, 'wDir': 338.0, 'Hum': 42}]}
{'time': 1677272400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -2, 'rTemp': -3, 'wSpeed': 1.67, 'wDir': 98, 'Hum': 31}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -4.06, 'rTemp': -6.61, 'wSpeed': 1.63, 'wDir': 2, 'Hum': 27}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -4.4, 'rTemp': -8.2, 'wSpeed': 3.33, 'wDir': 338.0, 'Hum': 39}]}
{'time': 1677276000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -5, 'rTemp': -6, 'wSpeed': 0.28, 'wDir': 53, 'Hum': 42}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -5.06, 'rTemp': -7.53, 'wSpeed': 1.5, 'wDir': 350, 'Hum': 27}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -4.9, 'rTemp': -8.5, 'wSpeed': 3.19, 'wDir': 338.0, 'Hum': 39}]}
{'time': 1677279600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -4, 'rTemp': -5, 'wSpeed': 1.39, 'wDir': 350, 'Hum': 46}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -9.06, 'rTemp': -12.11, 'wSpeed': 1.51, 'wDir': 338, 'Hum': 26}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -5.0, 'rTemp': -8.6, 'wSpeed': 3.14, 'wDir': 338.0, 'Hum': 38}]}
{'time': 1677283200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 0, 'rTemp': 0, 'wSpeed': 0.56, 'wDir': 290, 'Hum': 30}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -4.06, 'rTemp': -6.42, 'wSpeed': 1.52, 'wDir': 335, 'Hum': 24}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -5.0, 'rTemp': -7.7, 'wSpeed': 3.03, 'wDir': 270.0, 'Hum': 38}]}
{'time': 1677286800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': -3, 'wSpeed': 0.56, 'wDir': 286, 'Hum': 22}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 0.94, 'rTemp': -1.02, 'wSpeed': 1.73, 'wDir': 328, 'Hum': 20}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -3.4, 'rTemp': -5.4, 'wSpeed': 3.19, 'wDir': 270.0, 'Hum': 33}]}
{'time': 1677290400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4, 'rTemp': -1, 'wSpeed': 1.94, 'wDir': 323, 'Hum': 17}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 2.94, 'rTemp': 1.37, 'wSpeed': 1.67, 'wDir': 317, 'Hum': 17}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -0.4, 'rTemp': -1.2, 'wSpeed': 3.25, 'wDir': 270.0, 'Hum': 26}]}
{'time': 1677294000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6, 'rTemp': 2, 'wSpeed': 1.67, 'wDir': 8, 'Hum': 16}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 3.95, 'wSpeed': 1.45, 'wDir': 302, 'Hum': 13}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.5, 'rTemp': 2.9, 'wSpeed': 3.19, 'wDir': 270.0, 'Hum': 21}]}
{'time': 1677297600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7, 'rTemp': 7, 'wSpeed': 3.61, 'wDir': 261, 'Hum': 14}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 6.94, 'rTemp': 6.94, 'wSpeed': 1.31, 'wDir': 292, 'Hum': 12}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4.3, 'rTemp': 5.5, 'wSpeed': 3.19, 'wDir': 270.0, 'Hum': 18}]}
{'time': 1677301200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8, 'rTemp': 6, 'wSpeed': 3.06, 'wDir': 349, 'Hum': 13}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 8.94, 'rTemp': 8.94, 'wSpeed': 1.32, 'wDir': 285, 'Hum': 11}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5.7, 'rTemp': 6.9, 'wSpeed': 3.33, 'wDir': 248.0, 'Hum': 16}]}
{'time': 1677304800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8, 'rTemp': 7, 'wSpeed': 1.94, 'wDir': 172, 'Hum': 12}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 8.94, 'rTemp': 8.94, 'wSpeed': 1.12, 'wDir': 272, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7.0, 'rTemp': 7.8, 'wSpeed': 3.56, 'wDir': 248.0, 'Hum': 14}]}
{'time': 1677308400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9, 'rTemp': 10, 'wSpeed': 1.67, 'wDir': 293, 'Hum': 11}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 10.94, 'rTemp': 8.35, 'wSpeed': 1, 'wDir': 265, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8.2, 'rTemp': 8.1, 'wSpeed': 3.75, 'wDir': 248.0, 'Hum': 14}]}
{'time': 1677312000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9, 'rTemp': 10, 'wSpeed': 1.94, 'wDir': 211, 'Hum': 11}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 10.94, 'rTemp': 8.35, 'wSpeed': 0.88, 'wDir': 237, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9.0, 'rTemp': 8.3, 'wSpeed': 3.75, 'wDir': 248.0, 'Hum': 14}]}
{'time': 1677315600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9, 'rTemp': 9, 'wSpeed': 2.78, 'wDir': 242, 'Hum': 12}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 10.94, 'rTemp': 8.38, 'wSpeed': 1.08, 'wDir': 210, 'Hum': 11}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8.7, 'rTemp': 7.4, 'wSpeed': 3.61, 'wDir': 248.0, 'Hum': 15}]}
{'time': 1677319200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8, 'rTemp': 7, 'wSpeed': 1.94, 'wDir': 0, 'Hum': 13}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 8.94, 'rTemp': 8.45, 'wSpeed': 1.49, 'wDir': 201, 'Hum': 12}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7.7, 'rTemp': 5.9, 'wSpeed': 3.25, 'wDir': 225.0, 'Hum': 17}]}
{'time': 1677322800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6, 'rTemp': 6, 'wSpeed': 1.67, 'wDir': 0, 'Hum': 17}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 6.94, 'rTemp': 5.94, 'wSpeed': 1.69, 'wDir': 205, 'Hum': 13}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6.2, 'rTemp': 4.1, 'wSpeed': 3.03, 'wDir': 180.0, 'Hum': 20}]}
{'time': 1677326400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5, 'rTemp': 4, 'wSpeed': 1.67, 'wDir': 205, 'Hum': 19}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 3.51, 'wSpeed': 1.8, 'wDir': 216, 'Hum': 15}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4.6, 'rTemp': 2.3, 'wSpeed': 3.03, 'wDir': 180.0, 'Hum': 23}]}
{'time': 1677330000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5, 'rTemp': 3, 'wSpeed': 1.67, 'wDir': 214, 'Hum': 21}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 2.94, 'rTemp': 0.97, 'wSpeed': 2, 'wDir': 223, 'Hum': 17}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3.3, 'rTemp': 1.1, 'wSpeed': 2.83, 'wDir': 180.0, 'Hum': 27}]}
{'time': 1677333600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4, 'rTemp': 5, 'wSpeed': 1.94, 'wDir': 235, 'Hum': 24}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -2.06, 'rTemp': -4.53, 'wSpeed': 1.77, 'wDir': 234, 'Hum': 19}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.0, 'rTemp': 0.0, 'wSpeed': 2.67, 'wDir': 203.0, 'Hum': 32}]}
{'time': 1677337200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 3, 'wSpeed': 1.67, 'wDir': 217, 'Hum': 31}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -1.06, 'rTemp': -2.78, 'wSpeed': 1.39, 'wDir': 251, 'Hum': 21}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 0.4, 'rTemp': -1.1, 'wSpeed': 2.44, 'wDir': 225.0, 'Hum': 38}]}
{'time': 1677340800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2, 'rTemp': 1, 'wSpeed': 1.11, 'wDir': 205, 'Hum': 34}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -3.06, 'rTemp': -3.06, 'wSpeed': 1.07, 'wDir': 269, 'Hum': 22}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -1.1, 'rTemp': -2.2, 'wSpeed': 2.19, 'wDir': 225.0, 'Hum': 45}]}
{'time': 1677344400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 1, 'rTemp': 0, 'wSpeed': 1.11, 'wDir': 205, 'Hum': 40}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -4.06, 'rTemp': -4.06, 'wSpeed': 0.78, 'wDir': 288, 'Hum': 24}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -2.2, 'rTemp': -3.3, 'wSpeed': 2.19, 'wDir': 248.0, 'Hum': 49}]}
{'time': 1677348000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -1, 'rTemp': -2, 'wSpeed': 0.56, 'wDir': 233, 'Hum': 48}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -7.06, 'rTemp': -7.06, 'wSpeed': 0.63, 'wDir': 302, 'Hum': 25}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -2.7, 'rTemp': -4.5, 'wSpeed': 2.44, 'wDir': 270.0, 'Hum': 50}]}
{'time': 1677351600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -2, 'rTemp': -3, 'wSpeed': 0.28, 'wDir': 98, 'Hum': 53}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -6.06, 'rTemp': -6.06, 'wSpeed': 0.42, 'wDir': 295, 'Hum': 31}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -3.1, 'rTemp': -4.9, 'wSpeed': 2.44, 'wDir': 270.0, 'Hum': 51}]}
{'time': 1677355200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -2, 'rTemp': -3, 'wSpeed': 0.56, 'wDir': 186, 'Hum': 59}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -5.06, 'rTemp': -5.06, 'wSpeed': 0.4, 'wDir': 328, 'Hum': 33}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -3.5, 'rTemp': -5.1, 'wSpeed': 2.36, 'wDir': 270.0, 'Hum': 52}]}
{'time': 1677358800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -4, 'rTemp': -5, 'wSpeed': 1.11, 'wDir': 17, 'Hum': 62}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -7.06, 'rTemp': -7.06, 'wSpeed': 0.58, 'wDir': 350, 'Hum': 34}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -3.6, 'rTemp': -5.0, 'wSpeed': 2.31, 'wDir': 270.0, 'Hum': 52}]}
{'time': 1677362400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -4, 'rTemp': -1, 'wSpeed': 0.28, 'wDir': 143, 'Hum': 65}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -8.06, 'rTemp': -8.06, 'wSpeed': 0.76, 'wDir': 353, 'Hum': 34}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -1.1, 'rTemp': -2.3, 'wSpeed': 2.25, 'wDir': 270.0, 'Hum': 43}]}
{'time': 1677366000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -1, 'rTemp': -1, 'wSpeed': 0.56, 'wDir': 352, 'Hum': 64}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -8.06, 'rTemp': -8.06, 'wSpeed': 0.71, 'wDir': 352, 'Hum': 34}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -0.9, 'rTemp': -2.0, 'wSpeed': 2.19, 'wDir': 270.0, 'Hum': 47}]}
{'time': 1677369600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -1, 'rTemp': -2, 'wSpeed': 0.56, 'wDir': 350, 'Hum': 61}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -7.06, 'rTemp': -7.06, 'wSpeed': 0.64, 'wDir': 355, 'Hum': 31}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -0.7, 'rTemp': -1.0, 'wSpeed': 2.14, 'wDir': 315.0, 'Hum': 47}]}
{'time': 1677373200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2, 'rTemp': 1, 'wSpeed': 0.56, 'wDir': 79, 'Hum': 42}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -0.06, 'wSpeed': 0.4, 'wDir': 331, 'Hum': 29}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -0.4, 'rTemp': 0.4, 'wSpeed': 2.19, 'wDir': 315.0, 'Hum': 46}]}
{'time': 1677376800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4, 'rTemp': 5, 'wSpeed': 0.56, 'wDir': 94, 'Hum': 33}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 1.94, 'rTemp': 1.94, 'wSpeed': 0.3, 'wDir': 268, 'Hum': 25}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': -0.1, 'rTemp': 2.4, 'wSpeed': 2.03, 'wDir': 293.0, 'Hum': 46}]}
{'time': 1677380400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6, 'rTemp': 7, 'wSpeed': 0.56, 'wDir': 57, 'Hum': 34}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 3.94, 'rTemp': 3.94, 'wSpeed': 0.84, 'wDir': 223, 'Hum': 23}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.9, 'rTemp': 7.5, 'wSpeed': 1.61, 'wDir': 293.0, 'Hum': 38}]}
{'time': 1677384000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7, 'rTemp': 5, 'wSpeed': 1.11, 'wDir': 79, 'Hum': 34}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 5.94, 'rTemp': 4.8, 'wSpeed': 1.68, 'wDir': 219, 'Hum': 23}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4.8, 'rTemp': 10.5, 'wSpeed': 1.31, 'wDir': 248.0, 'Hum': 34}]}
{'time': 1677387600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9, 'rTemp': 7, 'wSpeed': 1.94, 'wDir': 224, 'Hum': 32}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 7.94, 'rTemp': 6.47, 'wSpeed': 2.39, 'wDir': 222, 'Hum': 24}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6.5, 'rTemp': 10.9, 'wSpeed': 2.08, 'wDir': 180.0, 'Hum': 32}]}
{'time': 1677391200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10, 'rTemp': 8, 'wSpeed': 4.17, 'wDir': 201, 'Hum': 33}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 9.94, 'rTemp': 8.52, 'wSpeed': 2.87, 'wDir': 223, 'Hum': 26}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8.0, 'rTemp': 10.1, 'wSpeed': 2.92, 'wDir': 158.0, 'Hum': 33}]}
{'time': 1677394800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11, 'rTemp': 10, 'wSpeed': 1.67, 'wDir': 272, 'Hum': 33}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 10.94, 'rTemp': 8.82, 'wSpeed': 3.25, 'wDir': 218, 'Hum': 28}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9.5, 'rTemp': 9.6, 'wSpeed': 3.81, 'wDir': 158.0, 'Hum': 33}]}
{'time': 1677398400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11, 'rTemp': 10, 'wSpeed': 3.06, 'wDir': 201, 'Hum': 32}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 10.94, 'rTemp': 8.87, 'wSpeed': 4.32, 'wDir': 207, 'Hum': 30}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10.5, 'rTemp': 10.0, 'wSpeed': 3.75, 'wDir': 158.0, 'Hum': 33}]}
{'time': 1677402000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10, 'rTemp': 12, 'wSpeed': 4.17, 'wDir': 211, 'Hum': 32}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 10.94, 'rTemp': 8.9, 'wSpeed': 3.73, 'wDir': 203, 'Hum': 31}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11.0, 'rTemp': 10.0, 'wSpeed': 3.61, 'wDir': 158.0, 'Hum': 34}]}
{'time': 1677405600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9, 'rTemp': 10, 'wSpeed': 3.61, 'wDir': 235, 'Hum': 38}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 8.94, 'rTemp': 7.42, 'wSpeed': 2.71, 'wDir': 197, 'Hum': 35}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9.5, 'rTemp': 7.6, 'wSpeed': 3.56, 'wDir': 158.0, 'Hum': 40}]}
{'time': 1677409200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8, 'rTemp': 8, 'wSpeed': 2.78, 'wDir': 181, 'Hum': 42}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 6.94, 'rTemp': 5.66, 'wSpeed': 1.97, 'wDir': 189, 'Hum': 39}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7.9, 'rTemp': 5.5, 'wSpeed': 3.44, 'wDir': 158.0, 'Hum': 46}]}
{'time': 1677412800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 7, 'rTemp': 7, 'wSpeed': 1.39, 'wDir': 208, 'Hum': 48}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 6.94, 'rTemp': 6.03, 'wSpeed': 1.61, 'wDir': 184, 'Hum': 42}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6.4, 'rTemp': 3.8, 'wSpeed': 3.39, 'wDir': 158.0, 'Hum': 54}]}
{'time': 1677416400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 6, 'rTemp': 5, 'wSpeed': 0.56, 'wDir': 208, 'Hum': 51}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 3.94, 'rTemp': 2.64, 'wSpeed': 1.57, 'wDir': 180, 'Hum': 47}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5.0, 'rTemp': 2.3, 'wSpeed': 3.33, 'wDir': 158.0, 'Hum': 60}]}
